"aq",,,,
"Czas","Si³a","Przemieszczenie","Naprê¿.","Rozstaw"
"sec","N","mm","N/mm2","mm"
"1804,18","-0,02670288","-4,608002","-0,0001511074","7,921501"
"1804,19","-0,02646446","-4,60725","-0,0001497582","7,92075"
"1804,2","-0,02566973","-4,606501","-0,000145261","7,92"
"1804,21","-0,02527237","-4,605751","-0,0001430124","7,91925"
"1804,22","-0,02582868","-4,605125","-0,0001461604","7,918625"
"1804,23","-0,02622604","-4,604376","-0,000148409","7,917875"
"1804,24","-0,02598763","-4,60375","-0,0001470599","7,91725"
"1804,25","-0,02559026","-4,603127","-0,0001448113","7,916626"
"1804,26","-0,02559026","-4,602001","-0,0001448113","7,915501"
"1804,27","-0,02582868","-4,6005","-0,0001461604","7,914"
"1804,28","-0,02566973","-4,599627","-0,000145261","7,913126"
"1804,29","-0,02543131","-4,598875","-0,0001439118","7,912374"
"1804,3","-0,02566973","-4,597876","-0,000145261","7,911375"
"1804,31","-0,02646446","-4,597","-0,0001497582","7,9105"
"1804,32","-0,02646446","-4,596376","-0,0001497582","7,909876"
"1804,33","-0,02582868","-4,595751","-0,0001461604","7,90925"
"1804,34","-0,02527237","-4,595125","-0,0001430124","7,908625"
"1804,35","-0,02527237","-4,594376","-0,0001430124","7,907875"
"1804,36","-0,02527237","-4,59375","-0,0001430124","7,907249"
"1804,37","-0,02503395","-4,593","-0,0001416632","7,9065"
"1804,38","-0,02439817","-4,591751","-0,0001380654","7,905251"
"1804,39","-0,02415975","-4,590626","-0,0001367162","7,904125"
"1804,4","-0,02455711","-4,58975","-0,0001389648","7,90325"
"1804,41","-0,02527237","-4,589001","-0,0001430124","7,9025"
"1804,42","-0,0260671","-4,588125","-0,0001475096","7,901625"
"1804,43","-0,02622604","-4,587252","-0,000148409","7,900751"
"1804,44","-0,02582868","-4,5865","-0,0001461604","7,9"
"1804,45","-0,02527237","-4,585751","-0,0001430124","7,89925"
"1804,46","-0,02455711","-4,585125","-0,0001389648","7,898624"
"1804,47","-0,02384186","-4,584501","-0,0001349173","7,898001"
"1804,48","-0,02360344","-4,583876","-0,0001335681","7,897375"
"1804,49","-0,0240008","-4,583376","-0,0001358168","7,896875"
"1804,5","-0,02479553","-4,5825","-0,000140314","7,896"
"1804,51","-0,02503395","-4,581125","-0,0001416632","7,894625"
"1804,52","-0,02495448","-4,57975","-0,0001412135","7,89325"
"1804,53","-0,02463659","-4,579","-0,0001394146","7,8925"
"1804,54","-0,02423922","-4,578125","-0,0001371659","7,891624"
"1804,55","-0,02423922","-4,577375","-0,0001371659","7,890875"
"1804,56","-0,02479553","-4,5765","-0,000140314","7,889999"
"1804,57","-0,02598763","-4,57575","-0,0001470599","7,88925"
"1804,58","-0,02710024","-4,575127","-0,000153356","7,888626"
"1804,59","-0,02789497","-4,574501","-0,0001578533","7,888"
"1804,6","-0,02765656","-4,573875","-0,0001565041","7,887375"
"1804,61","-0,02702077","-4,573252","-0,0001529063","7,886751"
"1804,62","-0,02662341","-4,57225","-0,0001506577","7,88575"
"1804,63","-0,02670288","-4,570625","-0,0001511074","7,884125"
"1804,64","-0,02662341","-4,569752","-0,0001506577","7,883251"
"1804,65","-0,02622604","-4,569","-0,000148409","7,8825"
"1804,66","-0,02622604","-4,568127","-0,000148409","7,881626"
"1804,67","-0,02662341","-4,567251","-0,0001506577","7,880751"
"1804,68","-0,02638499","-4,566502","-0,0001493085","7,880001"
"1804,69","-0,02582868","-4,56575","-0,0001461604","7,87925"
"1804,7","-0,02582868","-4,565126","-0,0001461604","7,878626"
"1804,71","-0,02622604","-4,564377","-0,000148409","7,877876"
"1804,72","-0,02662341","-4,563751","-0,0001506577","7,877251"
"1804,73","-0,02646446","-4,563126","-0,0001497582","7,876625"
"1804,74","-0,0260671","-4,562","-0,0001475096","7,8755"
"1804,75","-0,02566973","-4,560375","-0,000145261","7,873875"
"1804,76","-0,0251929","-4,559626","-0,0001425626","7,873125"
"1804,77","-0,02439817","-4,55875","-0,0001380654","7,87225"
"1804,78","-0,02376238","-4,557877","-0,0001344676","7,871376"
"1804,79","-0,02376238","-4,557001","-0,0001344676","7,870501"
"1804,8","-0,02415975","-4,556252","-0,0001367162","7,869751"
"1804,81","-0,02439817","-4,555752","-0,0001380654","7,869251"
"1804,82","-0,02439817","-4,555126","-0,0001380654","7,868626"
"1804,83","-0,02479553","-4,554377","-0,000140314","7,867876"
"1804,84","-0,02598763","-4,553625","-0,0001470599","7,867125"
"1804,85","-0,02686183","-4,552876","-0,0001520068","7,866375"
"1804,86","-0,02662341","-4,551626","-0,0001506577","7,865126"
"1804,87","-0,02582868","-4,550627","-0,0001461604","7,864126"
"1804,88","-0,02566973","-4,549751","-0,000145261","7,863251"
"1804,89","-0,02638499","-4,549002","-0,0001493085","7,862501"
"1804,9","-0,02670288","-4,548126","-0,0001511074","7,861626"
"1804,91","-0,02622604","-4,547251","-0,000148409","7,86075"
"1804,92","-0,02527237","-4,546501","-0,0001430124","7,860001"
"1804,93","-0,02455711","-4,545752","-0,0001389648","7,859251"
"1804,94","-0,02415975","-4,545126","-0,0001367162","7,858625"
"1804,95","-0,02439817","-4,544626","-0,0001380654","7,858126"
"1804,96","-0,02527237","-4,543877","-0,0001430124","7,857376"
"1804,97","-0,02598763","-4,543375","-0,0001470599","7,856874"
"1804,98","-0,02622604","-4,542501","-0,000148409","7,856001"
"1804,99","-0,02598763","-4,541126","-0,0001470599","7,854626"
"1805","-0,02543131","-4,539751","-0,0001439118","7,853251"
"1805,01","-0,02463659","-4,539001","-0,0001394146","7,852501"
"1805,02","-0,02415975","-4,538126","-0,0001367162","7,851625"
"1805,03","-0,02439817","-4,537376","-0,0001380654","7,850876"
"1805,04","-0,02566973","-4,536627","-0,000145261","7,850126"
"1805,05","-0,02670288","-4,535751","-0,0001511074","7,849251"
"1805,06","-0,02670288","-4,535126","-0,0001511074","7,848625"
"1805,07","-0,0260671","-4,5345","-0,0001475096","7,848"
"1805,08","-0,02582868","-4,533876","-0,0001461604","7,847376"
"1805,09","-0,02598763","-4,533251","-0,0001470599","7,84675"
"1805,1","-0,02582868","-4,532125","-0,0001461604","7,845625"
"1805,11","-0,02582868","-4,530626","-0,0001461604","7,844126"
"1805,12","-0,02646446","-4,529751","-0,0001497582","7,84325"
"1805,13","-0,02686183","-4,529001","-0,0001520068","7,842501"
"1805,14","-0,02662341","-4,528126","-0,0001506577","7,841625"
"1805,15","-0,0260671","-4,52725","-0,0001475096","7,84075"
"1805,16","-0,02566973","-4,526501","-0,000145261","7,84"
"1805,17","-0,02495448","-4,525751","-0,0001412135","7,839251"
"1805,18","-0,0240008","-4,525126","-0,0001358168","7,838625"
"1805,19","-0,02384186","-4,524502","-0,0001349173","7,838001"
"1805,2","-0,02455711","-4,523876","-0,0001389648","7,837376"
"1805,21","-0,02527237","-4,523251","-0,0001430124","7,83675"
"1805,22","-0,0251929","-4,522125","-0,0001425626","7,835625"
"1805,23","-0,02495448","-4,5205","-0,0001412135","7,834"
"1805,24","-0,02495448","-4,519627","-0,0001412135","7,833126"
"1805,25","-0,02566973","-4,518751","-0,000145261","7,832251"
"1805,26","-0,02646446","-4,517876","-0,0001497582","7,831375"
"1805,27","-0,02686183","-4,517","-0,0001520068","7,8305"
"1805,28","-0,02686183","-4,516251","-0,0001520068","7,82975"
"1805,29","-0,02670288","-4,515751","-0,0001511074","7,82925"
"1805,3","-0,02662341","-4,515001","-0,0001506577","7,828501"
"1805,31","-0,02670288","-4,514376","-0,0001511074","7,827875"
"1805,32","-0,02710024","-4,513626","-0,000153356","7,827126"
"1805,33","-0,02765656","-4,513","-0,0001565041","7,8265"
"1805,34","-0,0278155","-4,511751","-0,0001574035","7,825251"
"1805,35","-0,02765656","-4,510626","-0,0001565041","7,824125"
"1805,36","-0,02710024","-4,50975","-0,000153356","7,82325"
"1805,37","-0,02670288","-4,509001","-0,0001511074","7,8225"
"1805,38","-0,02686183","-4,508125","-0,0001520068","7,821625"
"1805,39","-0,02741814","-4,507252","-0,0001551549","7,820751"
"1805,4","-0,02789497","-4,5065","-0,0001578533","7,82"
"1805,41","-0,0278155","-4,505751","-0,0001574035","7,81925"
"1805,42","-0,02741814","-4,505125","-0,0001551549","7,818624"
"1805,43","-0,02710024","-4,504501","-0,000153356","7,818001"
"1805,44","-0,02670288","-4,503876","-0,0001511074","7,817375"
"1805,45","-0,02622604","-4,503376","-0,000148409","7,816875"
"1805,46","-0,02598763","-4,502377","-0,0001470599","7,815876"
"1805,47","-0,02646446","-4,501001","-0,0001497582","7,814501"
"1805,48","-0,02710024","-4,49975","-0,000153356","7,81325"
"1805,49","-0,02749761","-4,499001","-0,0001556046","7,8125"
"1805,5","-0,0278155","-4,498125","-0,0001574035","7,811625"
"1805,51","-0,02813339","-4,497375","-0,0001592024","7,810875"
"1805,52","-0,02853076","-4,4965","-0,0001614511","7,809999"
"1805,53","-0,02829234","-4,49575","-0,0001601019","7,80925"
"1805,54","-0,02749761","-4,495251","-0,0001556046","7,80875"
"1805,55","-0,02670288","-4,494501","-0,0001511074","7,808001"
"1805,56","-0,02662341","-4,493876","-0,0001506577","7,807375"
"1805,57","-0,02686183","-4,493252","-0,0001520068","7,806751"
"1805,58","-0,02702077","-4,49225","-0,0001529063","7,80575"
"1805,59","-0,02670288","-4,490625","-0,0001511074","7,804125"
"1805,6","-0,02662341","-4,489752","-0,0001506577","7,803251"
"1805,61","-0,02646446","-4,489","-0,0001497582","7,8025"
"1805,62","-0,02622604","-4,488127","-0,000148409","7,801626"
"1805,63","-0,02598763","-4,487251","-0,0001470599","7,800751"
"1805,64","-0,02566973","-4,486502","-0,000145261","7,800001"
"1805,65","-0,02566973","-4,485876","-0,000145261","7,799376"
"1805,66","-0,02646446","-4,485126","-0,0001497582","7,798626"
"1805,67","-0,02765656","-4,484501","-0,0001565041","7,798"
"1805,68","-0,02805392","-4,483875","-0,0001587527","7,797375"
"1805,69","-0,02725919","-4,483252","-0,0001542555","7,796751"
"1805,7","-0,02638499","-4,482126","-0,0001493085","7,795626"
"1805,71","-0,02598763","-4,480501","-0,0001470599","7,794001"
"1805,72","-0,02582868","-4,479626","-0,0001461604","7,793125"
"1805,73","-0,02559026","-4,47875","-0,0001448113","7,79225"
"1805,74","-0,0251929","-4,477877","-0,0001425626","7,791376"
"1805,75","-0,02495448","-4,477001","-0,0001412135","7,790501"
"1805,76","-0,02527237","-4,476252","-0,0001430124","7,789751"
"1805,77","-0,02582868","-4,47575","-0,0001461604","7,789249"
"1805,78","-0,02638499","-4,475126","-0,0001493085","7,788626"
"1805,79","-0,02662341","-4,474377","-0,0001506577","7,787876"
"1805,8","-0,02662341","-4,473751","-0,0001506577","7,787251"
"1805,81","-0,02638499","-4,473001","-0,0001493085","7,786501"
"1805,82","-0,02598763","-4,47175","-0,0001470599","7,78525"
"1805,83","-0,02622604","-4,470751","-0,000148409","7,78425"
"1805,84","-0,02670288","-4,469751","-0,0001511074","7,783251"
"1805,85","-0,02741814","-4,469002","-0,0001551549","7,782501"
"1805,86","-0,02749761","-4,468126","-0,0001556046","7,781626"
"1805,87","-0,02765656","-4,467377","-0,0001565041","7,780876"
"1805,88","-0,0278155","-4,466501","-0,0001574035","7,780001"
"1805,89","-0,0278155","-4,465752","-0,0001574035","7,779251"
"1805,9","-0,02765656","-4,465126","-0,0001565041","7,778625"
"1805,91","-0,0278155","-4,4645","-0,0001574035","7,778"
"1805,92","-0,02765656","-4,463877","-0,0001565041","7,777376"
"1805,93","-0,02725919","-4,463375","-0,0001542555","7,776875"
"1805,94","-0,02662341","-4,462376","-0,0001506577","7,775875"
"1805,95","-0,0260671","-4,461126","-0,0001475096","7,774626"
"1805,96","-0,0260671","-4,459751","-0,0001475096","7,773251"
"1805,97","-0,02670288","-4,459002","-0,0001511074","7,772501"
"1805,98","-0,0278155","-4,458126","-0,0001574035","7,771626"
"1805,99","-0,02884865","-4,457251","-0,00016325","7,77075"
"1806","-0,02924601","-4,456625","-0,0001654986","7,770124"
"1806,01","-0,02908707","-4,455751","-0,0001645991","7,769251"
"1806,02","-0,0286897","-4,455126","-0,0001623505","7,768625"
"1806,03","-0,02813339","-4,4545","-0,0001592024","7,768"
"1806,04","-0,02749761","-4,453751","-0,0001556046","7,76725"
"1806,05","-0,02702077","-4,453251","-0,0001529063","7,76675"
"1806,06","-0,02702077","-4,452126","-0,0001529063","7,765625"
"1806,07","-0,02725919","-4,450626","-0,0001542555","7,764126"
"1806,08","-0,02710024","-4,449877","-0,000153356","7,763376"
"1806,09","-0,02646446","-4,449001","-0,0001497582","7,762501"
"1806,1","-0,02622604","-4,448126","-0,000148409","7,761625"
"1806,11","-0,02638499","-4,447376","-0,0001493085","7,760876"
"1806,12","-0,02638499","-4,446501","-0,0001493085","7,76"
"1806,13","-0,02622604","-4,445875","-0,000148409","7,759375"
"1806,14","-0,0260671","-4,445126","-0,0001475096","7,758625"
"1806,15","-0,0260671","-4,4445","-0,0001475096","7,757999"
"1806,16","-0,02559026","-4,44375","-0,0001448113","7,75725"
"1806,17","-0,02495448","-4,443251","-0,0001412135","7,75675"
"1806,18","-0,02463659","-4,442001","-0,0001394146","7,755501"
"1806,19","-0,0251929","-4,4405","-0,0001425626","7,754"
"1806,2","-0,02559026","-4,439627","-0,0001448113","7,753126"
"1806,21","-0,02566973","-4,438751","-0,000145261","7,752251"
"1806,22","-0,02622604","-4,437876","-0,000148409","7,751375"
"1806,23","-0,02686183","-4,437","-0,0001520068","7,7505"
"1806,24","-0,02702077","-4,436251","-0,0001529063","7,74975"
"1806,25","-0,02646446","-4,435751","-0,0001497582","7,74925"
"1806,26","-0,02598763","-4,435125","-0,0001470599","7,748625"
"1806,27","-0,02559026","-4,434502","-0,0001448113","7,748001"
"1806,28","-0,02566973","-4,43375","-0,000145261","7,74725"
"1806,29","-0,0260671","-4,433126","-0,0001475096","7,746626"
"1806,3","-0,02638499","-4,431875","-0,0001493085","7,745375"
"1806,31","-0,02622604","-4,4305","-0,000148409","7,743999"
"1806,32","-0,02566973","-4,42975","-0,000145261","7,74325"
"1806,33","-0,02503395","-4,429001","-0,0001416632","7,7425"
"1806,34","-0,02495448","-4,428125","-0,0001412135","7,741625"
"1806,35","-0,02527237","-4,427252","-0,0001430124","7,740751"
"1806,36","-0,02598763","-4,426626","-0,0001470599","7,740126"
"1806,37","-0,02622604","-4,425877","-0,000148409","7,739376"
"1806,38","-0,02598763","-4,425125","-0,0001470599","7,738625"
"1806,39","-0,02566973","-4,424501","-0,000145261","7,738001"
"1806,4","-0,02598763","-4,423876","-0,0001470599","7,737375"
"1806,41","-0,02622604","-4,423376","-0,000148409","7,736876"
"1806,42","-0,02566973","-4,422501","-0,000145261","7,736"
"1806,43","-0,02495448","-4,421251","-0,0001412135","7,734751"
"1806,44","-0,02463659","-4,41975","-0,0001394146","7,73325"
"1806,45","-0,02503395","-4,419001","-0,0001416632","7,7325"
"1806,46","-0,02527237","-4,418125","-0,0001430124","7,731625"
"1806,47","-0,02527237","-4,417376","-0,0001430124","7,730875"
"1806,48","-0,02566973","-4,416626","-0,000145261","7,730125"
"1806,49","-0,02646446","-4,415751","-0,0001497582","7,72925"
"1806,5","-0,02710024","-4,415127","-0,000153356","7,728626"
"1806,51","-0,02725919","-4,414501","-0,0001542555","7,728001"
"1806,52","-0,02662341","-4,413752","-0,0001506577","7,727251"
"1806,53","-0,0260671","-4,41325","-0,0001475096","7,726749"
"1806,54","-0,0260671","-4,412127","-0,0001475096","7,725626"
"1806,55","-0,0260671","-4,410625","-0,0001475096","7,724125"
"1806,56","-0,02598763","-4,40975","-0,0001470599","7,723249"
"1806,57","-0,0260671","-4,409","-0,0001475096","7,7225"
"1806,58","-0,02662341","-4,408125","-0,0001506577","7,721624"
"1806,59","-0,02702077","-4,407375","-0,0001529063","7,720875"
"1806,6","-0,02662341","-4,406502","-0,0001506577","7,720001"
"1806,61","-0,02582868","-4,40575","-0,0001461604","7,71925"
"1806,62","-0,02527237","-4,405127","-0,0001430124","7,718626"
"1806,63","-0,02543131","-4,404501","-0,0001439118","7,718"
"1806,64","-0,02598763","-4,403751","-0,0001470599","7,717251"
"1806,65","-0,02622604","-4,403126","-0,000148409","7,716625"
"1806,66","-0,02582868","-4,402","-0,0001461604","7,7155"
"1806,67","-0,02543131","-4,400501","-0,0001439118","7,714001"
"1806,68","-0,02559026","-4,399752","-0,0001448113","7,713251"
"1806,69","-0,02598763","-4,398876","-0,0001470599","7,712376"
"1806,7","-0,0260671","-4,398001","-0,0001475096","7,7115"
"1806,71","-0,02582868","-4,397125","-0,0001461604","7,710625"
"1806,72","-0,02598763","-4,396502","-0,0001470599","7,710001"
"1806,73","-0,02638499","-4,39575","-0,0001493085","7,709249"
"1806,74","-0,02662341","-4,395126","-0,0001506577","7,708626"
"1806,75","-0,02670288","-4,394501","-0,0001511074","7,708"
"1806,76","-0,02702077","-4,393751","-0,0001529063","7,707251"
"1806,77","-0,02670288","-4,393002","-0,0001511074","7,706501"
"1806,78","-0,02598763","-4,39175","-0,0001470599","7,70525"
"1806,79","-0,0251929","-4,390751","-0,0001425626","7,70425"
"1806,8","-0,02479553","-4,389875","-0,000140314","7,703375"
"1806,81","-0,02479553","-4,388876","-0,000140314","7,702375"
"1806,82","-0,02527237","-4,388126","-0,0001430124","7,701626"
"1806,83","-0,02598763","-4,387251","-0,0001470599","7,70075"
"1806,84","-0,0260671","-4,386625","-0,0001475096","7,700125"
"1806,85","-0,02566973","-4,385752","-0,000145261","7,699251"
"1806,86","-0,02543131","-4,385126","-0,0001439118","7,698626"
"1806,87","-0,02566973","-4,384626","-0,000145261","7,698126"
"1806,88","-0,02622604","-4,383877","-0,000148409","7,697376"
"1806,89","-0,02638499","-4,383375","-0,0001493085","7,696875"
"1806,9","-0,02622604","-4,382502","-0,000148409","7,696001"
"1806,91","-0,02622604","-4,381126","-0,000148409","7,694626"
"1806,92","-0,02638499","-4,379751","-0,0001493085","7,693251"
"1806,93","-0,02622604","-4,379002","-0,000148409","7,692501"
"1806,94","-0,02582868","-4,378126","-0,0001461604","7,691626"
"1806,95","-0,02582868","-4,377377","-0,0001461604","7,690876"
"1806,96","-0,0260671","-4,376501","-0,0001475096","7,690001"
"1806,97","-0,02582868","-4,375751","-0,0001461604","7,689251"
"1806,98","-0,0251929","-4,375126","-0,0001425626","7,688625"
"1806,99","-0,02495448","-4,3745","-0,0001412135","7,688"
"1807","-0,0251929","-4,373877","-0,0001425626","7,687376"
"1807,01","-0,02543131","-4,373251","-0,0001439118","7,68675"
"1807,02","-0,0251929","-4,372252","-0,0001425626","7,685751"
"1807,03","-0,02503395","-4,370626","-0,0001416632","7,684126"
"1807,04","-0,02559026","-4,369751","-0,0001448113","7,68325"
"1807,05","-0,02638499","-4,369001","-0,0001493085","7,682501"
"1807,06","-0,02646446","-4,368126","-0,0001497582","7,681625"
"1807,07","-0,02598763","-4,367376","-0,0001470599","7,680876"
"1807,08","-0,02559026","-4,366501","-0,0001448113","7,68"
"1807,09","-0,02543131","-4,365751","-0,0001439118","7,679251"
"1807,1","-0,02527237","-4,365126","-0,0001430124","7,678625"
"1807,11","-0,0251929","-4,364376","-0,0001425626","7,677876"
"1807,12","-0,02527237","-4,36375","-0,0001430124","7,67725"
"1807,13","-0,0260671","-4,363127","-0,0001475096","7,676626"
"1807,14","-0,02686183","-4,362001","-0,0001520068","7,675501"
"1807,15","-0,02710024","-4,3605","-0,000153356","7,674"
